run,seed,run_uid,strategy,norm_area,norm_bldg,composite
4,3204768516,4|3204768516,Wind–Truth Lookahead,0.6498187772776167,0.15675141940261664,0.32110720536094994
5,3204768517,5|3204768517,MCTS,0.4569002921124122,0.12268743914313535,0.2340917234662276
5,3204768517,5|3204768517,ROS–Mean,0.8495247991554441,0.8044790652385589,0.8194943098775207
5,3204768517,5|3204768517,ROS–Truth,0.8623921160048308,0.6514118792599806,0.7217386248415973
5,3204768517,5|3204768517,Random Allocation,0.8672035418284524,0.8447906523855891,0.8522616155332101
5,3204768517,5|3204768517,Structures–Exposure,0.6970459890506209,0.5043816942551119,0.5686031258536148
5,3204768517,5|3204768517,Structures–Outcome (Mean),0.4730369465547593,0.11002921129503408,0.23103178971494248
5,3204768517,5|3204768517,Structures–Outcome (Truth),0.645054401445915,0.13709834469328142,0.30641703027749256
5,3204768517,5|3204768517,Wind–Mean,0.8377380495071122,0.8558909444985394,0.8498399795013969
5,3204768517,5|3204768517,Wind–Mean Lookahead,0.6376673013732324,0.37721518987341773,0.4640325603733559
5,3204768517,5|3204768517,Wind–Truth,0.8411151674602801,0.8496592015579357,0.8468111901920504
5,3204768517,5|3204768517,Wind–Truth Lookahead,0.6484978457745953,0.3721518987341772,0.46426721441431656
6,3204768518,6|3204768518,MCTS,0.11104084065092068,0.028150134048257374,0.05578036958247847
6,3204768518,6|3204768518,ROS–Mean,0.7378560482595898,0.3682975871313673,0.4914837408407748
6,3204768518,6|3204768518,ROS–Truth,0.7767507479749945,0.943029490616622,0.8876032430694127
6,3204768518,6|3204768518,Random Allocation,0.5353798253508794,0.4413538873994638,0.4726958667166023
6,3204768518,6|3204768518,Structures–Exposure,0.5011971074825299,0.2726206434316354,0.3488127981152669
6,3204768518,6|3204768518,Structures–Outcome (Mean),0.2235237701414637,0.030328418230563002,0.0947268688675299
6,3204768518,6|3204768518,Structures–Outcome (Truth),0.35856583396171343,0.15968498659517427,0.22597860238402065
6,3204768518,6|3204768518,Wind–Mean,0.631735684227718,0.5919906166219839,0.6052389724905619
6,3204768518,6|3204768518,Wind–Mean Lookahead,0.6090966269020804,0.49581099195710454,0.5335728702720965
6,3204768518,6|3204768518,Wind–Truth,0.6072479732570706,0.6643766756032171,0.6453337748211683
6,3204768518,6|3204768518,Wind–Truth Lookahead,0.5777598626714435,0.4830764075067024,0.5146375592282828
7,3204768519,7|3204768519,MCTS,0.4595220046550362,0.11343416370106761,0.22879677735239046
7,3204768519,7|3204768519,ROS–Mean,0.6966912942281822,0.41043890865954924,0.5058563705157602
7,3204768519,7|3204768519,ROS–Truth,0.6942703551066601,0.382858837485172,0.48666267669233465
7,3204768519,7|3204768519,Random Allocation,0.8791105250795413,0.431791221826809,0.5808976562443864
7,3204768519,7|3204768519,Structures–Exposure,0.8655030855629818,0.42022538552787664,0.5686512855395783
7,3204768519,7|3204768519,Structures–Outcome (Mean),0.7119055753667443,0.22998220640569395,0.3906233293927107
7,3204768519,7|3204768519,Structures–Outcome (Truth),0.746492707821742,0.23354092526690393,0.40452485278518324
7,3204768519,7|3204768519,Wind–Mean,0.7949782195554227,0.8634341637010676,0.8406155156525192
7,3204768519,7|3204768519,Wind–Mean Lookahead,0.7835728470457602,0.5769572953736655,0.6458291459310304
7,3204768519,7|3204768519,Wind–Truth,0.7775111571395016,0.8677342823250297,0.837659907263187
7,3204768519,7|3204768519,Wind–Truth Lookahead,0.6130874847857188,0.48087188612099646,0.5249437523425706
8,2326447624,8|2326447624,MCTS,0.5701698665442841,0.1639275179098188,0.2993416341213072
8,2326447624,8|2326447624,ROS–Mean,0.7089838704285111,0.41157465936227,0.510711063051017
8,2326447624,8|2326447624,ROS–Truth,0.7186488482568087,0.41677201854193,0.5173976284468895
8,2326447624,8|2326447624,Random Allocation,0.877896074134635,0.85110268296109,0.8600338133522716
8,2326447624,8|2326447624,Structures–Exposure,0.7530233448725469,0.7385868801798006,0.7433990350773826
8,2326447624,8|2326447624,Structures–Outcome (Mean),0.6838853210869756,0.29582806573957016,0.4251804841887053
8,2326447624,8|2326447624,Structures–Outcome (Truth),0.8343368092808101,0.31001545160837196,0.4847892374991847
8,2326447624,8|2326447624,Wind–Mean,0.937837172477304,0.7628880460738868,0.8212044215416925
8,2326447624,8|2326447624,Wind–Mean Lookahead,0.690079416940457,0.49557522123893805,0.5604099531394444
8,2326447624,8|2326447624,Wind–Truth,0.9329986049607474,0.7599381935665122,0.8176249973645905
8,2326447624,8|2326447624,Wind–Truth Lookahead,0.646890946833504,0.17980053378283467,0.33549733813305777
