run,seed,run_uid,strategy,norm_area,norm_bldg,composite
16,1125331728,16|1125331728,Structures–Exposure,0.7821776308964536,0.5850701829008932,0.6507726655660799
16,1125331728,16|1125331728,Structures–Outcome (Mean),0.7997539902485291,0.6341982135261591,0.6893834724336158
16,1125331728,16|1125331728,Structures–Outcome (Truth),0.6003082531825659,0.3906848149723522,0.4605592943757567
16,1125331728,16|1125331728,Wind–Mean,0.7667205121745188,0.7301148447469162,0.7423167338894504
16,1125331728,16|1125331728,Wind–Mean Lookahead,0.8227099604309617,0.7205444491705657,0.7545996195906977
16,1125331728,16|1125331728,Wind–Truth,0.7667205121745188,0.7301148447469162,0.7423167338894504
16,1125331728,16|1125331728,Wind–Truth Lookahead,0.8227099604309617,0.7205444491705657,0.7545996195906977
17,1125331729,17|1125331729,MCTS,0.4978304611467758,0.39364406779661015,0.42837286557999865
17,1125331729,17|1125331729,ROS–Mean,0.8497337695224277,0.6233050847457627,0.6987813130046511
17,1125331729,17|1125331729,ROS–Truth,0.7976785249873386,0.5008474576271187,0.5997911467471919
17,1125331729,17|1125331729,Random Allocation,0.7641704422574155,0.511864406779661,0.5959664186055791
17,1125331729,17|1125331729,Structures–Exposure,0.7062978222483814,0.5584745762711865,0.6077489915969181
17,1125331729,17|1125331729,Structures–Outcome (Mean),0.6655625059884748,0.34915254237288135,0.4546225302447458
17,1125331729,17|1125331729,Structures–Outcome (Truth),0.6844108025240565,0.4745762711864407,0.5445211149656459
17,1125331729,17|1125331729,Wind–Mean,0.6506289609483007,0.5822033898305085,0.6050119135364391
17,1125331729,17|1125331729,Wind–Mean Lookahead,0.7444050535882941,0.5063559322033898,0.5857056393316913
17,1125331729,17|1125331729,Wind–Truth,0.6419508055354038,0.6262711864406779,0.6314977261389199
17,1125331729,17|1125331729,Wind–Truth Lookahead,0.6639062649711869,0.46652542372881356,0.5323190374762713
18,1125331730,18|1125331730,MCTS,0.6903087055871678,0.7311803502387991,0.7175564686882553
18,1125331730,18|1125331730,ROS–Mean,0.85583284794719,0.6816010916534,0.7396783437513299
18,1125331730,18|1125331730,ROS–Truth,0.8624340994966919,0.6750056856947919,0.7374818236287586
18,1125331730,18|1125331730,Random Allocation,0.7269441581910778,0.563793495565158,0.618177049773798
18,1125331730,18|1125331730,Structures–Exposure,0.8122227698373583,0.5915396861496475,0.665100714045551
18,1125331730,18|1125331730,Structures–Outcome (Mean),0.5595979509237272,0.31839890834659995,0.3987985892056424
18,1125331730,18|1125331730,Structures–Outcome (Truth),0.7704795615096256,0.6308846941096202,0.6774163165762886
18,1125331730,18|1125331730,Wind–Mean,0.7619666353032544,0.6074596315669775,0.6589619661457364
18,1125331730,18|1125331730,Wind–Mean Lookahead,0.7737055124930926,0.751648851489652,0.7590010718241322
18,1125331730,18|1125331730,Wind–Truth,0.7619666353032544,0.6074596315669775,0.6589619661457364
18,1125331730,18|1125331730,Wind–Truth Lookahead,0.7741983661155667,0.7443711621560155,0.7543135634758659
19,1125331731,19|1125331731,MCTS,0.31357270717068547,0.22633612363168062,0.2554149848113489
19,1125331731,19|1125331731,ROS–Mean,0.66810571759503,0.78783000643915,0.7479219101577765
19,1125331731,19|1125331731,ROS–Truth,0.6664472991470991,0.8190598840952994,0.7681890224458992
19,1125331731,19|1125331731,Random Allocation,0.3165210066336738,0.26947842884739215,0.285159288109486
19,1125331731,19|1125331731,Structures–Exposure,0.6100610719174476,0.8077913715389569,0.7418812716651204
19,1125331731,19|1125331731,Structures–Outcome (Mean),0.5996893755922923,0.8074694140373471,0.7382094012223288
19,1125331731,19|1125331731,Structures–Outcome (Truth),0.6660524376118775,0.7546683837733419,0.7251297350528536
19,1125331731,19|1125331731,Wind–Mean,0.6043224176055596,0.6938184159690921,0.6639864165145812
19,1125331731,19|1125331731,Wind–Mean Lookahead,0.6495998736443087,0.7846104314230522,0.739606912163471
19,1125331731,19|1125331731,Wind–Truth,0.6051911129830473,0.6938184159690921,0.6642759816404105
19,1125331731,19|1125331731,Wind–Truth Lookahead,0.6464409813625356,0.7855763039278815,0.7391978630727661
1,1125331713,1|1125331713,MCTS,0.45435643564356437,0.5863899613899614,0.5423787861411623
1,1125331713,1|1125331713,ROS–Mean,0.6654031117397454,0.7644787644787645,0.7314535468990915
1,1125331713,1|1125331713,ROS–Truth,0.6723338048090524,0.7678571428571429,0.736016030174446
1,1125331713,1|1125331713,Random Allocation,0.43442715700141443,0.31177606177606176,0.3526597601845126
1,1125331713,1|1125331713,Structures–Exposure,0.6474115983026875,0.7232142857142857,0.6979467232437528
1,1125331713,1|1125331713,Structures–Outcome (Mean),0.6471994342291372,0.6537162162162162,0.6515439555538565
1,1125331713,1|1125331713,Structures–Outcome (Truth),0.42794908062234793,0.2813706563706564,0.33023013112122024
1,1125331713,1|1125331713,Wind–Mean,0.6515558698727015,0.8023648648648649,0.7520951998674771
1,1125331713,1|1125331713,Wind–Mean Lookahead,0.612970297029703,0.729488416988417,0.6906490436688457
1,1125331713,1|1125331713,Wind–Truth,0.6515558698727015,0.8023648648648649,0.7520951998674771
1,1125331713,1|1125331713,Wind–Truth Lookahead,0.6134653465346535,0.729488416988417,0.6908140601704958
20,1125331732,20|1125331732,MCTS,0.7262079520254865,0.5480955455132344,0.607466347683985
20,1125331732,20|1125331732,ROS–Mean,0.789080800824562,0.7273509791263181,0.747927586359066
20,1125331732,20|1125331732,ROS–Truth,0.7820689008963988,0.697869593285991,0.7259360291561269
20,1125331732,20|1125331732,Random Allocation,0.7413717712465253,0.705831719388853,0.7176784033414104
20,1125331732,20|1125331732,Structures–Exposure,0.7345941218727551,0.560576716160964,0.6185825180648944
20,1125331732,20|1125331732,Structures–Outcome (Mean),0.7462129493706469,0.6046911986227673,0.6518651155387272
20,1125331732,20|1125331732,Structures–Outcome (Truth),0.7936408782834119,0.7000215192597374,0.7312279722676289
20,1125331732,20|1125331732,Wind–Mean,0.7563013399131712,0.7251990531525716,0.7355664820727714
20,1125331732,20|1125331732,Wind–Mean Lookahead,0.7326264172158541,0.7548956315902733,0.7474725601321335
20,1125331732,20|1125331732,Wind–Truth,0.7563013399131712,0.7251990531525716,0.7355664820727714
20,1125331732,20|1125331732,Wind–Truth Lookahead,0.717212730736796,0.7307940606843124,0.7262669507018069
21,1125331733,21|1125331733,MCTS,0.8030992940359062,0.6520129569643683,0.7023750693215476
21,1125331733,21|1125331733,ROS–Mean,0.8046625888658668,0.6744562702452568,0.7178583764521267
21,1125331733,21|1125331733,ROS–Truth,0.7844886412982791,0.6904211013419713,0.7217769479940739
21,1125331733,21|1125331733,Random Allocation,0.7847988188439062,0.7100879222582138,0.7349915544534447
21,1125331733,21|1125331733,Structures–Exposure,0.8135832950781027,0.6732993984266543,0.7200606973104704
21,1125331733,21|1125331733,Structures–Outcome (Mean),0.7901462797305178,0.6240166589541879,0.6793931992129645
21,1125331733,21|1125331733,Structures–Outcome (Truth),0.8194270400377176,0.7124016658954188,0.7480767906095184
21,1125331733,21|1125331733,Wind–Mean,0.7712626707527389,0.7001388246182323,0.7238467733297345
21,1125331733,21|1125331733,Wind–Mean Lookahead,0.8247745009243291,0.6827857473391948,0.7301153318675729
21,1125331733,21|1125331733,Wind–Truth,0.7712626707527389,0.7001388246182323,0.7238467733297345
21,1125331733,21|1125331733,Wind–Truth Lookahead,0.8292658717850098,0.7077741786210088,0.7482714096756757
22,1125331734,22|1125331734,MCTS,0.7134797916366407,0.5675251256281407,0.6161766809643073
