case,run,seed,area_cells,buildings,perimeter_m,compactness
Esperanza Medium Uncertainty,464,1057072196,303060,3423,959611.9429853992,0.0037221142835845143
Esperanza Medium Uncertainty,465,2710036659,315311,6058,1116832.4645088871,0.002859008430306696
Esperanza Medium Uncertainty,466,2284933630,315030,5029,1098771.8216681425,0.0029511362455529387
Esperanza Medium Uncertainty,467,312571033,295482,5713,1067117.0662777065,0.0029346699984461426
Esperanza Medium Uncertainty,468,949543656,325822,5467,1109833.5705721984,0.0029916932665263103
Esperanza Medium Uncertainty,469,4176835277,264511,5283,954896.9473181531,0.0032808252666915757
Esperanza Medium Uncertainty,470,3199668633,329213,6056,1143678.1744436193,0.0028465687891947645
Esperanza Medium Uncertainty,471,2570707282,303843,5384,1057106.9320897225,0.0030751320336967875
Esperanza Medium Uncertainty,472,2113477238,297739,5256,1036986.432102479,0.0031314245393521153
Esperanza Medium Uncertainty,473,3952116133,316380,5878,1100907.1831346485,0.002952296586538199
Esperanza Medium Uncertainty,474,2187434302,299824,7634,1156441.1809300068,0.0025355470294441415
Esperanza Medium Uncertainty,475,4118772120,316872,6081,1132992.5986968672,0.0027917857925507743
Esperanza Medium Uncertainty,476,998430810,307197,6164,1104209.1636499886,0.0028494868016086215
Esperanza Medium Uncertainty,477,3862067285,300213,5835,1071470.8130281363,0.0029574756473914636
Esperanza Medium Uncertainty,478,2720402874,289358,5888,1037822.6853520494,0.003038376220010206
Esperanza Medium Uncertainty,479,2446575755,298051,7573,1146556.042409266,0.002564202869737961
Esperanza Medium Uncertainty,480,2785250338,270071,5221,958014.2979655163,0.0033280231942222167
Esperanza Medium Uncertainty,481,2396190254,283689,6918,1059528.252433285,0.002858049764377705
Esperanza Medium Uncertainty,482,3985885024,312569,6037,1113394.1593172285,0.002851677436195067
Esperanza Medium Uncertainty,483,920595970,305058,3281,945314.6724303033,0.0038608416943112954
Esperanza Medium Uncertainty,484,1168245860,319836,6735,1156369.4861216643,0.002705119608936856
Esperanza Medium Uncertainty,485,2759296454,299979,8094,1191730.2631503888,0.0023888412531826828
Esperanza Medium Uncertainty,486,857702994,267416,5666,985590.8195910493,0.0031134827416008947
Esperanza Medium Uncertainty,487,370751204,305636,5261,1060669.501350092,0.003072534146994092
Esperanza Medium Uncertainty,488,3157480898,291237,5726,1039823.7914153602,0.0030463473600989954
Esperanza Medium Uncertainty,489,1052185891,295833,4913,1006793.3000936311,0.0033007935162792917
Esperanza Medium Uncertainty,490,1818327815,263285,5037,936936.5988499271,0.003392017489435544
Esperanza Medium Uncertainty,491,3959345086,285307,5229,1006099.401824185,0.0031877409324886554
Esperanza Medium Uncertainty,492,1953590474,314969,5984,1116389.5922104837,0.00285817375482659
Esperanza Medium Uncertainty,493,889958255,300610,6387,1099520.6355125655,0.0028122182874340037
Esperanza Medium Uncertainty,494,47346879,268697,5074,943675.1183218326,0.0034124805327405716
Esperanza Medium Uncertainty,495,995163011,308869,7826,1208275.2501521113,0.0023927368392760865
Esperanza Medium Uncertainty,496,2129200433,299234,7624,1161641.6895827686,0.0025079503348012285
Esperanza Medium Uncertainty,497,25973167,315657,5243,1058875.0143356153,0.0031840391340202624
Esperanza Medium Uncertainty,498,1504130176,302151,4542,1006001.239486025,0.003376598146734644
Esperanza Medium Uncertainty,499,2204365499,278893,5355,973537.152932884,0.003328012334624115
Esperanza Medium Uncertainty,500,4232450788,333619,7228,1230447.2934286806,0.0024921668742883796
Esperanza Medium Uncertainty,501,2348515,301772,6188,1103982.990492687,0.002800312831674009
Esperanza Medium Uncertainty,502,1906832232,272848,6316,1033059.2329741343,0.002891496700327608
Esperanza Medium Uncertainty,503,1601726800,293069,6271,1074371.4017731685,0.0028715301254988875
Esperanza Medium Uncertainty,504,890834561,285542,6411,1079405.219950349,0.0027717454458485967
Esperanza Medium Uncertainty,505,1554692383,313219,6949,1171795.5791866984,0.002579863699309803
Esperanza Medium Uncertainty,506,2197537673,259512,5139,920181.8261284505,0.0034662710105089907
Esperanza Medium Uncertainty,507,1765779889,273004,4293,929135.1356528692,0.0035765443675351296
Esperanza Medium Uncertainty,508,3025417681,273907,4878,949822.6832494425,0.003433763902102675
Esperanza Medium Uncertainty,509,1418752679,275494,5570,1018489.4645854178,0.003003664601204516
Esperanza Medium Uncertainty,510,472582421,290306,3478,927791.0144376566,0.0038142403936049303
Esperanza Medium Uncertainty,511,4223832598,310766,7269,1154876.3995430127,0.002635207746336255
Esperanza Medium Uncertainty,512,2585906166,312540,7118,1148895.1592917203,0.0026779174304782955
Esperanza Medium Uncertainty,513,1725732447,328102,5855,1154400.2978124581,0.0027845074931473835
Esperanza Medium Uncertainty,514,3545182869,276949,6439,1034619.9645726635,0.002926108769756975
Esperanza Medium Uncertainty,515,3039965508,303057,4849,1009212.3368838193,0.003365205512220654
Esperanza Medium Uncertainty,516,3865282252,290165,5832,1035456.4321024793,0.003060791447859773
Esperanza Medium Uncertainty,517,3448598350,317802,4877,1067274.711297583,0.00315541554891325
Esperanza Medium Uncertainty,518,992635242,319792,4347,1067980.1528563546,0.0031709807439399863
Esperanza Medium Uncertainty,519,205087788,298523,6600,1098674.9082467959,0.00279699544179352
Esperanza Medium Uncertainty,520,1791928150,288170,7599,1142142.295658836,0.0024983927493076813
Esperanza Medium Uncertainty,521,2764945461,296540,6711,1087592.784877958,0.0028353261350476727
Esperanza Medium Uncertainty,522,404669363,297645,5046,1029550.4818909415,0.003175818486898259
Esperanza Medium Uncertainty,523,3543580442,314985,4907,1052731.7134767156,0.0032144511754645952
Esperanza Medium Uncertainty,524,3513258542,298249,5527,1038518.046818552,0.003127542888128062
Esperanza Medium Uncertainty,525,2809221865,305965,6715,1133720.7610350288,0.002692228538570563
Esperanza Medium Uncertainty,526,3665002820,300731,6082,1083692.0532794287,0.0028961349490268474
Esperanza Medium Uncertainty,527,1845750043,305912,5531,1057685.3087081304,0.003092686814669726
Esperanza Medium Uncertainty,528,3749991268,309551,5623,1066342.9450624897,0.003078865979280469
Esperanza Medium Uncertainty,529,352432807,286600,5755,1020025.3433702027,0.003115348490262838
Esperanza Medium Uncertainty,530,3033814534,283841,6055,1050919.438588864,0.0029066226359188885
Esperanza Medium Uncertainty,531,1542184197,314841,5007,1075320.2242831034,0.003079413637001241
Esperanza Medium Uncertainty,532,2346003610,329233,7375,1222868.6224377581,0.002489981552956672
Esperanza Medium Uncertainty,533,2477866261,272202,6089,1014855.3520357216,0.0029890652287601132
Esperanza Medium Uncertainty,534,170316893,311358,4755,1038874.5143483711,0.0032627681767756706
Esperanza Medium Uncertainty,535,25808601,259825,5078,927775.9386781455,0.0034138709426852123
