case,run,seed,area_cells,buildings,perimeter_m,compactness
Camp High Uncertainty,133,1585692585,99029,2047,237885.96518487588,0.01979142780643895
Camp High Uncertainty,134,2034932385,111626,2436,257691.60369286156,0.01901153570284933
Camp High Uncertainty,135,2665756897,111116,2718,282990.0430725026,0.01569230216106961
Camp High Uncertainty,136,1845516227,136887,3307,354535.4867338872,0.01231672246573417
Camp High Uncertainty,137,3160895677,105776,1827,252845.3677743279,0.01871240075909698
Camp High Uncertainty,138,3421529286,98737,2734,246896.83963690395,0.01831897792647063
Camp High Uncertainty,139,2689042243,102132,3040,265681.22922807955,0.016364112862002782
Camp High Uncertainty,140,1845098275,119192,2574,305602.00625680794,0.014434012549415731
Camp High Uncertainty,141,2604415933,86778,1975,210830.2552501411,0.022079851131810057
Camp High Uncertainty,142,1875182350,117676,3000,294859.50842318725,0.015307701916784483
Camp High Uncertainty,143,320830401,109794,2722,293184.958647477,0.014445999961843203
Camp High Uncertainty,144,668010216,113145,1357,257315.43053555946,0.019326627636197125
Camp High Uncertainty,145,1862083440,89323,899,210513.1989752936,0.02279591414078112
Camp High Uncertainty,146,272639661,107450,3090,290189.588515454,0.014430957243484806
Camp High Uncertainty,147,3941068844,133579,3924,356327.538675977,0.011898488232538635
Camp High Uncertainty,148,4028902602,128543,2644,307465.96728748677,0.015378242376495712
Camp High Uncertainty,149,705804903,115202,3451,327406.4672747332,0.012154522018801902
Camp High Uncertainty,150,887126363,101064,1227,213954.00200057199,0.02496939547209647
Camp High Uncertainty,151,623666778,91246,1402,233650.96951763483,0.018903013031484988
Camp High Uncertainty,152,16295192,131156,2071,300813.1837468688,0.016392560839642724
Camp High Uncertainty,153,967974066,113129,2924,278380.33744501724,0.01651008114565048
Camp High Uncertainty,154,3391002068,125724,2946,299576.7876438003,0.01584361368138654
Camp High Uncertainty,155,3395109372,115809,3476,303125.16426220816,0.014254457794016897
Camp High Uncertainty,156,3780522336,113226,2990,291037.9023726296,0.015118177335369165
Camp High Uncertainty,157,3361871562,118346,2046,282665.0387397438,0.016751810998872387
Camp High Uncertainty,158,3100708808,110854,3214,289393.78115741647,0.014970122479473871
Camp High Uncertainty,159,2446006857,117732,2962,297097.9651338612,0.01508507732517979
Camp High Uncertainty,160,3529763095,104527,2022,258857.85694243078,0.017642419997369842
Camp High Uncertainty,161,3377677762,123369,1581,269644.61017924646,0.01918999804029292
Camp High Uncertainty,162,3502554935,119621,3412,321751.69455325836,0.013068270532145071
Camp High Uncertainty,163,1147411635,100123,2387,254612.2011034098,0.01746738146214982
Camp High Uncertainty,164,317131961,103754,2339,267011.88939985936,0.01645871869872989
Camp High Uncertainty,165,349752157,95839,1745,239411.5495971476,0.018910562696152468
Camp High Uncertainty,166,4138952033,112694,3028,278428.2768374113,0.01644093409476982
Camp High Uncertainty,167,848659917,112357,3505,291475.32444674213,0.014957152423446236
