case,run,seed,area_cells,buildings,perimeter_m,compactness
Marshall High Uncertainty,359,1937534215,63923,4353,376150.2334588106,0.005109599385484052
Marshall High Uncertainty,360,569388915,75357,4025,408768.0040011502,0.005100610790473558
Marshall High Uncertainty,361,2780914290,68734,3374,325726.8958352275,0.007326840730701015
Marshall High Uncertainty,362,1183914064,80041,4192,378604.3546740205,0.006315295399715367
Marshall High Uncertainty,363,2838857575,59177,4288,357821.93693266955,0.005227227399612066
Marshall High Uncertainty,364,3376073093,60241,3770,340953.863352293,0.005860751594593051
Marshall High Uncertainty,365,816305783,77316,4055,391418.31570470275,0.005707415143564083
Marshall High Uncertainty,366,3239710923,80265,5838,475498.5234220452,0.004014950896841573
Marshall High Uncertainty,367,1416151285,57110,3227,332819.32224209997,0.005831059458798174
Marshall High Uncertainty,368,477319850,41089,1743,192140.04096989278,0.012587578365041666
Marshall High Uncertainty,369,4215645830,79892,4692,417231.44771355204,0.005190409191005766
Marshall High Uncertainty,370,3313089136,44796,2887,287718.4737866229,0.006120066111889475
Marshall High Uncertainty,371,2357971309,58775,3927,362878.26160898735,0.005048043707713273
Marshall High Uncertainty,372,1217358440,49388,3306,321189.036535102,0.005414425565171325
Marshall High Uncertainty,373,3387704820,77959,2909,305475.7800550949,0.00944854787993842
Marshall High Uncertainty,374,3577854806,59574,4563,385699.03863771434,0.0045291011681338955
Marshall High Uncertainty,375,654029324,54881,3054,301689.428330918,0.006819526250370131
Marshall High Uncertainty,376,1451084855,81758,4413,423939.6013861929,0.00514487299351702
Marshall High Uncertainty,377,3618825892,42020,3219,290153.6209728808,0.0056448503399068395
Marshall High Uncertainty,378,3112112230,65690,4439,418981.590567049,0.004232156832008546
Marshall High Uncertainty,379,3532653758,44091,1877,237951.9067308942,0.008806917822947562
Marshall High Uncertainty,380,2883460854,60132,4448,392281.03648408706,0.004419400841186576
Marshall High Uncertainty,381,2021340870,92210,6186,533175.0991432861,0.0036685182061053376
Marshall High Uncertainty,382,3370714806,73214,5402,454242.9563408079,0.004013008734166469
Marshall High Uncertainty,383,2751923618,85523,3216,364853.78326002514,0.007266036788427035
Marshall High Uncertainty,384,3132559197,82839,4086,405572.56244237936,0.005695739099979754
Marshall High Uncertainty,385,3296322925,54692,3621,339026.52137044707,0.005381567990921289
Marshall High Uncertainty,386,2300751098,41073,2461,237963.4500202196,0.008203294160946053
Marshall High Uncertainty,387,2174756581,55242,3749,304963.75516086316,0.006717772832129837
Marshall High Uncertainty,388,655053859,56746,2978,313529.4109998844,0.0065287652609221725
Marshall High Uncertainty,389,2557530319,72774,4931,452215.90006596025,0.004024731969558769
Marshall High Uncertainty,390,137475799,64153,3760,318271.54303424037,0.007162649905347615
Marshall High Uncertainty,391,1457185616,78143,4754,431229.08406791365,0.004752546401341731
Marshall High Uncertainty,392,1834450877,59301,3494,360644.3720050565,0.0051565124654327655
Marshall High Uncertainty,393,3363390570,53550,4077,356484.6663775735,0.004765737752247808
Marshall High Uncertainty,394,685784718,69110,4817,400936.6035653264,0.004862301135257575
Marshall High Uncertainty,395,2924772080,34965,2778,243165.3591088099,0.00668778793707062
Marshall High Uncertainty,396,2652482188,60604,3729,340479.01053855004,0.0059125247894569865
Marshall High Uncertainty,397,896972084,63915,3749,341847.4672492245,0.006185722507788923
Marshall High Uncertainty,398,564641282,81412,5011,441789.72690865706,0.004717474612897788
Marshall High Uncertainty,399,2562737846,60527,4459,379322.80271918065,0.004757552841874778
Marshall High Uncertainty,400,4066943100,37194,2689,262074.31580673,0.006124580381405886
Marshall High Uncertainty,401,3200606526,57875,3775,353882.31139744935,0.005226677057746583
Marshall High Uncertainty,402,4178406267,37232,2856,272820.1058337328,0.0056573883692797615
Marshall High Uncertainty,403,88457435,38686,2380,241196.6881178873,0.0075207910102640845
Marshall High Uncertainty,404,2436445201,57968,3772,346005.1923613708,0.005476151542075139
Marshall High Uncertainty,405,3559487332,69465,4324,397793.82002470864,0.004964806763798511
Marshall High Uncertainty,406,3916437143,46472,2572,221958.8288177609,0.010668390102494143
Marshall High Uncertainty,407,4197988163,59888,4695,400932.1879775982,0.004213571182578417
Marshall High Uncertainty,408,3184191047,46674,3448,313820.5798244274,0.005359997095618468
Marshall High Uncertainty,409,2809268452,75906,3997,369632.95423819416,0.006283290118869456
Marshall High Uncertainty,410,3884321188,50746,3448,331159.7594681145,0.00523334145448421
Marshall High Uncertainty,411,3833052474,56942,4462,377535.44340629975,0.0045182434814632815
Marshall High Uncertainty,412,2878338145,59317,5591,435651.20743675175,0.003534709340480955
Marshall High Uncertainty,413,992521895,66920,3826,358238.03866322077,0.005897458707557757
Marshall High Uncertainty,414,261069995,53568,3181,319105.3612114203,0.005949625145384955
Marshall High Uncertainty,415,2570764471,82053,5121,466720.1554691518,0.004260236655930732
Marshall High Uncertainty,416,2032524734,56781,3617,347236.2897591639,0.005326049471242973
Marshall High Uncertainty,417,2747106073,58620,4301,388610.3763123078,0.004390049351570759
Marshall High Uncertainty,418,628613136,70791,2062,232259.38184941674,0.014841708209324402
Marshall High Uncertainty,419,1451401472,66213,5456,436370.90439871873,0.003932638870369784
Marshall High Uncertainty,420,315582147,91629,5109,428923.5624168704,0.005632815308819217
Marshall High Uncertainty,421,1069396211,52734,3895,349423.6404065271,0.0048847070200308445
